evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,location_latitude,location_longitude,location_postal_code,location_city,,Pincode,Latitude of nearest fast charger,Longitude of the nearest fast charger,Distance from the nearet fast charger(in Km)
5673,01.05.22,DE*EDR*E21000146*1,59.77057578,9.92900074,8277.94761,1981.725128,1427328.776,52.913791,8.425558,27801,DÃ¶tlingen,,278,53.0557945,8.5012833,16.58382558
5674,01.12.21,DE*UFC*E110120*1,-5.798367777,3.893204859,10426.75199,-115.1847142,223268.1305,50.406185,11.773896,95180,Berg,,951,50.217945,11.937066,23.92426826
5676,01.03.22,DE*EDR*E21000152*1,41.4435834,7.135993949,7410.058586,1343.547698,835314.3309,49.898259,9.394119,63879,Weibersbrunn,,638,49.994494,9.070137,25.53287081
5677,01.02.22,DE*UFC*E210007*1,29.60861037,-6.065310562,1703.833709,296.4282939,627109.2483,51.774475,7.639402,59387,Ascheberg,,593,51.766927,7.460827,12.31611493
5678,01.07.21,DE*EDR*E21000172*1,-16.91762722,-8.345566459,3356.709635,-583.6796718,-384345.3229,50.75979,9.357805,36304,Alsfeld,,363,50.7382511,9.2462788,8.203819313
5681,01.12.21,DE*UFC*E110022*1,3.352532643,-3.662372236,-5334.404469,1.959493286,-169872.6596,53.510523,10.852898,19246,LÃ¼ttow-Valluhn,,192,53.3003,11.0516,26.83127476
5682,01.06.21,DE*EDR*E62100024*1,49.6500871,-2.725926991,3748.340039,1074.948719,789259.6675,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
5686,01.07.19,DE*EDR*E22100053*1,-1.318858051,-6.216609014,4780.810805,21.22934682,44594.56757,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
5690,01.05.22,DE*EDR*E12100010*1,28.05356824,-8.016174756,4944.745151,597.4209664,561099.8736,52.250741,12.309279,14793,14793 Ziesar,,147,52.430611,12.550501,25.85692955
5691,01.11.18,DE*EDR*E82100083*1,-12.0041575,-10.87791274,2371.011766,-328.0738593,-260657.8405,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
5692,01.02.22,DE*UFC*E320105*1,-20.81669819,10.51080065,3237.084122,-362.5130697,-703671.7611,53.424101,9.963027,21077,Hamburg,,210,53.483558,10.211489,17.73021238
5693,01.07.19,DE*EDR*E02100085*1,-16.57950623,-6.576385203,4339.358989,-484.7879823,-285647.1909,50.466056,12.184668,8527,08527 Plauen,,852,48.238569,11.353808,254.8871783
5695,01.02.22,DE*EDR*E22100029*1,28.3010831,2.6105559,5814.872893,851.8972551,590789.5814,53.521783,10.802986,23899,23899 Gudow,,238,50.865765,10.252332,297.7086488
5697,01.09.21,DE*EDR*E11000320*2,50.08329135,-6.360545581,5013.041223,1422.562845,1014081.043,52.54074,8.112483,49434,Holdorf,,494,52.82659,8.303935,34.30507166
5698,01.05.22,DE*UFC*E110001*1,-17.69043621,2.880929723,6124.38933,-462.9221424,-445169.8566,49.769169,10.470803,96160,Geiselwind,,961,49.819859,11.000909,38.46599199
5699,01.07.19,DE*EDR*E02100043*1,11.42049377,-10.40495663,5015.930418,393.2120177,236672.8091,51.607277,12.183264,6794,06794 Sandersdorf-Brehna,,679,51.555342,12.19287,5.812927442
5706,01.09.21,DE*UFC*E320103*2,-44.40022498,3.282310487,-5484.462688,-1204.407561,-1290468.052,53.424115,9.966417,21077,Hamburg,,210,53.483558,10.211489,17.52154859
5709,01.08.21,DE*EDR*E11000312*2,-35.6706717,14.85581818,37037.27609,-1291.274286,-625000.4039,50.421205,10.350991,97638,Mellrichstadt,,976,50.1800788,10.0783839,33.07239389
5710,01.03.22,DE*UFC*E110123*1,-9.784362963,2.647656249,2999.729538,-360.9554019,-217839.2175,50.406273,11.773572,95180,Berg,,951,50.217945,11.937066,23.94397144
5711,01.05.22,DE*EDR*E02100018*1,-13.83423533,-14.38509718,-3062.476626,-418.249065,-235652.3049,51.060482,13.572325,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.8698694
5712,01.05.21,DE*UFC*E110005*1,28.65398232,-81.92280621,1447.508601,469.3358312,548064.426,54.092765,9.929906,24537,NeumÃ¼nster,,245,54.180057,9.94417,9.750804228
5714,01.05.21,DE*UFC*E110030*1,-41.09309842,3.290211089,1071.543097,-1099.787708,-1134333.544,49.410201,8.34166,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.531708489
5717,01.06.21,DE*EDR*E21000205*1,-14.41561738,-0.145099661,2275.169804,-488.9910614,-356437.7383,49.781131,10.244879,97355,Kleinlangheim,,973,49.778082,10.070273,12.54161348
5724,01.09.21,DE*EDR*E22100036*1,-15.31474024,4.290773931,4000.298878,-417.012976,-214783.221,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
5725,01.08.18,DE*EDR*E11000146*2,-16.09256202,-4.915472937,2888.679849,-604.0962128,-355296.1994,51.38224573,9.24671866,34289,Zierenberg,,342,51.2288935,9.4296715,21.27247406
5726,01.10.21,DE*UFC*E110023*1,59.2620738,-4.345346198,6567.996243,1885.741376,1940131.1,47.909206,7.592225,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.84176773
5727,01.04.20,DE*EDR*E22100001*1,-23.43729527,-4.877544724,-4970.749169,-699.7398839,-366108.8693,54.09272,9.92966,24537,24537 NeumÃ¼nster,,245,54.180057,9.94417,9.757324727
5729,01.05.22,DE*EDR*E62100007*1,27.37786386,-0.242713104,7154.26479,766.898703,707688.4745,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
5730,01.04.22,DE*EDR*E02100042*1,19.79117993,7.096469057,9923.36132,932.8246724,565801.2404,51.608992,12.187898,6794,Sandersdorf-Brehna,,679,51.555342,12.19287,5.975491491
5732,01.10.21,DE*UFC*E320118*2,-35.02025304,20.31311622,9178.561829,-704.140357,-932016.9749,51.866395,8.369457,33334,GÃ¼tersloh,,333,51.883901,8.354353,2.205511857
5735,01.02.19,DE*EDR*E02100042*1,11.04043492,14.43876145,11083.96957,684.8799261,334888.8229,51.608992,12.187898,6794,Sandersdorf-Brehna,,679,51.555342,12.19287,5.975491491
5736,01.01.22,DE*EDR*E21000158*1,39.56318422,-6.831528278,6952.599381,1201.35286,901516.7907,51.630256,7.873384,59069,Hamm,,590,51.66959,7.81033,6.168818644
5739,01.04.21,DE*EDR*E21000194*1,-11.1583721,-19.63944401,2535.662054,-800.9465665,-163393.5751,51.571066,7.102529,45892,Gelsenkirchen,,458,51.521511,7.073921,5.854611577
5740,01.12.18,DE*EDR*E62100007*1,-18.73395133,-6.651535071,963.026666,-665.8792765,-316523.72,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
5742,01.05.22,DE*EDR*E21000142*1,-6.10552142,4.879344416,6517.247446,-23.0890222,9563.714386,47.827878,12.590899,83346,Bergen (Chiemgau),,833,47.828659,12.636339,3.393265176
5744,01.10.19,DE*EDR*E82100083*1,-31.68877314,0.57325952,8276.038435,-772.9478921,-521649.5794,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
5745,01.08.21,DE*UFC*E32000114*1,49.06260464,-15.61644849,321.1542356,837.4743794,1238838.528,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
5746,01.01.21,DE*UFC*E110027*1,-46.63284377,15.58877609,12265.78734,-1307.007345,-1346827.947,49.410137,8.341664,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.527226327
5751,01.02.22,DE*EDR*E21000230*1,-77.54768983,0.188147789,-10045.88311,-2249.212577,-1891833.688,48.337465,11.608238,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.84378209
5754,01.02.21,DE*UFC*E320103*1,-37.81669819,9.128447704,14441.93706,-945.5130697,-1004872.761,53.424115,9.966417,21077,Hamburg,,210,53.483558,10.211489,17.52154859
5756,01.09.19,DE*EDR*E62100050*1,-2.363289229,0.990593806,5060.651601,8.117463014,58327.79994,50.094757,8.352353,65207,65207 Wiesbaden,,652,50.048154,8.217435,10.93474753
5757,01.05.21,DE*EDR*E21000204*1,25.2885781,4.827840766,5902.048001,910.375025,666559.9756,50.950038,11.19506,99198,MÃ¶nchenholzhausen,,991,51.113131,10.933049,25.77960823
5758,01.12.21,DE*EDR*E11000316*2,19.39117456,-14.78244583,5082.245085,479.4359651,388447.8889,53.29976,9.53202,27419,Tiste,,274,53.850924,8.715758,81.6105962
5759,01.02.18,DE*EDR*E22100053*1,11.3010831,-2.301029466,-536.465522,231.8972551,109059.5814,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
5760,01.04.18,DE*EDR*E22100019*1,-16.94817189,-4.376655188,790.5750396,-501.1579985,-280965.0011,54.803352,9.328803,24983,Handewitt,,249,52.382725,9.333851,269.1616477
5763,01.08.20,DE*EDR*E92100078*1,-22.7472486,2.706934912,3608.57045,-774.7199669,-407326.0336,50.726515,10.842037,99331,98716 Geraberg,,993,50.50578,10.57215,31.0648364
5764,01.02.22,DE*EDR*E22100053*1,25.3010831,-2.004976834,2814.64632,587.8972551,418669.5814,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
5766,01.07.20,DE*EDR*E02100017*1,-11.57950623,-2.219242346,7764.120894,-251.7879823,-155507.1909,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
5769,01.12.18,DE*EDR*E02100058*1,-5.946050519,-6.002649307,2993.110647,-270.0270445,-141406.4994,51.198028,14.330231,2625,02625 Bautzen,,262,53.041733,8.22121386,464.5467582
5770,01.05.22,DE*EDR*E21000166*1,-12.19871724,1.84393874,4805.144169,-403.4591921,-254664.0631,49.779356,10.246354,97355,Kleinlangheim,,973,49.778082,10.070273,12.64396299
5774,01.01.21,DE*EDR*E02100057*1,-11.37398069,-13.36430996,-1330.287938,-448.4687013,-246368.7079,51.200127,14.329909,2625,02625 Bautzen,,262,53.041733,8.22121386,464.4154945
5775,01.03.20,DE*EDR*E62100007*1,-21.71994652,-2.213282251,5559.510867,-679.6499642,-274352.068,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
5776,01.03.22,DE*EDR*E21000182*1,54.0051192,-9.990522955,5353.750804,1304.023829,1000144.651,51.632195,7.87476,59069,Hamm,,590,51.66959,7.81033,6.086783283
5778,01.12.21,DE*UFC*E210010*1,6.734465471,-2.068854895,2867.25233,-103.1802125,287724.1753,51.559849,13.922106,1994,Schipkau,,199,51.535798,13.914721,2.722666644
5779,01.12.20,DE*EDR*E21000199*1,44.20312382,2.754735073,4953.783434,1406.915483,924109.4074,52.422326,9.554407,30823,Garbsen,,308,52.44352,9.7226936,11.64974688
5780,01.09.20,DE*EDR*E31100014*1,-12.95959028,-4.351763289,7096.814482,-407.2324552,-215186.4342,51.38117688,9.23966895,34289,Zierenberg,,342,51.2288935,9.4296715,21.47529874
5782,01.10.20,DE*UFC*E210002*1,-22.94951629,2.844562035,-2171.546865,-838.2276592,-601657.091,51.773703,7.640382,59387,Ascheberg,,593,51.766927,7.460827,12.37797505
5783,01.05.21,DE*UFC*E320115*2,-47.9322476,23.32918139,1822.031079,-1226.151117,-1335534.798,51.864878,8.369658,33334,GÃ¼tersloh,,333,51.883901,8.354353,2.361839737
5785,01.06.21,DE*UFC*E210035*1,-20.68267,-5.067808813,-5507.050059,-981.3984482,-678603.6197,50.097131,8.353284,65207,Wiesbaden,,652,50.048154,8.217435,11.1199628
5786,01.05.19,DE*EDR*E02100058*1,-5.834235332,12.50379171,11047.41226,-48.24906501,-27943.30486,51.198028,14.330231,2625,02625 Bautzen,,262,53.041733,8.22121386,464.5467582
5788,01.12.20,DE*EDR*E72100096*1,0.586483127,3.20897292,1686.717747,-113.3628125,-16242.49572,48.80881,8.18106,76532,76532 Baden Baden,,765,48.818245,8.302521,8.955423109
5789,01.04.22,DE*UFC*E110001*1,28.93497906,6.591904875,10743.9599,1353.151595,1520990.689,49.769169,10.470803,96160,Geiselwind,,961,49.819859,11.000909,38.46599199
5790,01.04.22,DE*UFC*E320128*1,0.078370467,16.372656,727.7089905,360.3410086,-115205.5496,53.74383,9.939781,25451,Quickborn,,254,53.71812,9.759808,12.17897833
5791,01.12.19,DE*EDR*E12100015*1,-8.628708076,1.536036186,2943.436429,-316.2817955,-117908.5905,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
5793,01.10.18,DE*EDR*E12100066*1,-0.674643928,-15.15176739,439.42683,-309.0629247,-96797.96584,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
5797,01.06.20,DE*EDR*E82100083*1,-7.66658449,1.491701993,5880.371144,-47.57775579,-89639.28333,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
5799,01.03.21,DE*UFC*E320116*1,33.02043764,10.82819525,6266.96536,1850.968844,1313805.742,52.501791,13.277195,14055,Berlin,,140,52.500152,13.273421,0.313806901
5801,01.01.21,DE*EDR*E21000171*1,-14.21227881,-8.455641617,-2329.040988,-615.0187071,-173932.1384,50.860779,12.308123,4626,SchmÃ¶lln,,462,51.656773,6.9472599,383.3017011
5803,01.06.21,DE*EDR*E11000322*2,26.80090446,-27.79901023,3753.783983,485.0363134,369776.5789,50.581904,7.478944,56593,Krunkel,,565,50.431696,7.4575,16.77107057
5804,01.09.21,DE*UFC*E110114*1,21.31511317,4.225118106,-5944.829813,748.7421219,252549.6583,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
5805,01.03.21,DE*UFC*E320110*2,-58.24206741,-15.06150089,-12844.86516,-1616.82075,-1592713.749,50.80941,7.220012,53721,Siegburg,,537,50.798281,7.20399,1.673035487
5812,01.02.22,DE*EDR*E21000170*1,-12.7978632,-11.61090355,-1027.700149,-513.6700797,-148724.6076,50.856697,12.313322,4626,SchmÃ¶lln,,462,51.656773,6.9472599,383.77439
5814,01.11.19,DE*EDR*E22100036*1,-5.128060307,0.906913315,7162.081392,-111.2597088,-24522.77876,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
5815,01.11.20,DE*EDR*E92100037*1,-11.91672031,-10.49305296,2159.697891,-466.6848274,-217142.6944,49.271799,11.601929,92355,92355 Velburg,,923,49.312984,11.475445,10.25242222
5817,01.06.20,DE*EDR*E02100018*1,-5.05113547,2.316318963,3619.202039,-81.78093434,-81326.98007,51.060482,13.572325,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.8698694
5819,01.09.21,DE*UFC*E32000114*1,89.19557639,-12.29619211,1704.236036,2250.338137,2416872.293,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
5822,01.12.21,DE*UFC*E110026*1,3.389347398,-3.254254793,7704.278954,74.8654017,216804.8771,47.909203,7.592365,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.8334524
5823,01.01.21,DE*UFC*E210007*1,-16.80580524,-4.909507508,3418.421983,-716.9203335,-348618.2826,51.774475,7.639402,59387,Ascheberg,,593,51.766927,7.460827,12.31611493
5824,01.08.20,DE*EDR*E11000146*2,-1.092562022,-3.99880627,4600.763183,-86.09621284,-35521.19939,51.38224573,9.24671866,34289,Zierenberg,,342,51.2288935,9.4296715,21.27247406
5826,01.10.19,DE*EDR*E22100019*1,-18.81267594,17.00151992,19229.66362,-481.1337416,-246024.5177,54.803352,9.328803,24983,Handewitt,,249,52.382725,9.333851,269.1616477
5828,01.10.21,DE*EDR*E21000192*1,15.39866405,-3.814092611,5520.613449,512.4411397,407355.5667,49.945473,10.016356,97262,Hausen bei WÃ¼rzburg,,972,49.547112,10.224838,46.75999402
5830,01.06.21,DE*UFC*E110001*1,21.09266365,4.352863543,9683.63302,882.5459882,1054623.468,49.769169,10.470803,96160,Geiselwind,,961,49.819859,11.000909,38.46599199
5832,01.08.21,DE*EDR*E21000167*1,50.92715793,1.385906445,7554.062892,1537.89581,1210557.497,49.755871,9.959829,97084,WÃ¼rzburg,,970,49.791594,9.953112,4.001395473
5834,01.12.21,DE*EDR*E02100018*1,-14.94605052,9.997350693,14328.94398,-465.0270445,-258816.4994,51.060482,13.572325,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.8698694
5837,01.07.20,DE*EDR*E02100058*1,-14.57950623,-16.71924235,2748.565339,-503.7879823,-264347.1909,51.198028,14.330231,2625,02625 Bautzen,,262,53.041733,8.22121386,464.5467582
5841,01.02.21,DE*EDR*E21000128*1,-3.254758354,17.12511595,6243.485247,-142.8025027,152582.4895,51.864909,8.369809,33334,GÃ¼tersloh,,333,51.883901,8.354353,2.363388699
5842,01.02.22,DE*EDR*E21000152*1,9.416064027,3.597002123,4422.090713,198.2253566,79628.00125,49.898259,9.394119,63879,Weibersbrunn,,638,49.994494,9.070137,25.53287081
5843,01.02.22,DE*EDR*E11000306*2,-22.30088531,-4.276273708,7234.205587,-714.5269238,-372853.155,52.128412,10.05008,31174,Schellerten,,311,52.16083,9.99676,5.121711814
5845,01.03.19,DE*EDR*E62100025*1,-32.71994652,12.3422733,12553.0823,-868.6499642,-418062.068,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
5846,01.01.22,DE*UFC*E210009*1,63.3065353,42.82372174,-194.2428134,6708.378131,1327390.967,52.302979,13.01724,14552,Michendorf,,145,52.40277,13.27005,20.44364223
5849,01.07.21,DE*UFC*E110013*1,-29.49311822,-9.741057749,9959.557291,-836.7202974,-326157.9877,48.4442,10.876023,86368,Gersthofen,,863,48.406458,10.95206,7.006559099
5852,01.10.20,DE*EDR*E91100088*1,3.516113102,-9.926401914,4940.770856,60.32834161,39140.64285,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
5854,01.11.21,DE*EDR*E21000178*1,6.916566003,1.362750121,9879.599102,394.8539222,392050.4963,49.748483,11.514098,91257,Pegnitz,,912,49.66416,11.47072,9.881549093
5855,01.10.21,DE*EDR*E21000184*1,134.0758502,-3.971723257,4924.197529,3510.791457,2496578.631,52.07187,8.664632,32107,Bad Salzuflen,,321,52.06697,8.75456,6.170878791
5856,01.03.22,DE*EDR*E21000151*1,-26.62677122,10.33339544,9857.183421,-768.6667722,-398489.8139,48.588522,13.366734,94036,Passau,,940,48.559526,13.4225,5.218119141
5861,01.05.21,DE*UFC*E320109*2,-55.14425704,-8.987757144,-4884.769967,-1461.272083,-1490287.206,50.806619,7.220173,53721,Siegburg,,537,50.798281,7.20399,1.467292457
5865,01.04.22,DE*UFC*E210035*1,207.1596454,-1.413587821,-1273.104594,5169.207158,6507301.601,50.097131,8.353284,65207,Wiesbaden,,652,50.048154,8.217435,11.1199628
5866,01.12.20,DE*EDR*E21000194*1,-2.895602551,-19.20245127,4021.501461,-534.7982835,40915.68508,51.571066,7.102529,45892,Gelsenkirchen,,458,51.521511,7.073921,5.854611577
5868,01.01.19,DE*EDR*E02100017*1,-1.373980686,-6.697643293,-2106.121271,-178.4687013,-129728.7079,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
5870,01.09.21,DE*UFC*E320125*1,128.9676694,-0.04514573,5759.97172,3242.175591,3554722.969,50.58188084,7.47883551,56593,Krunkel,,565,50.431696,7.4575,16.76781377
5871,01.04.19,DE*EDR*E12100015*1,-9.891477625,4.13515455,7326.155356,-263.4300785,-101228.8507,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
5874,01.12.20,DE*UFC*E210021*1,-17.26459201,-10.3244971,482.2243358,-880.071477,-384211.3882,51.237649,6.51349,47877,Willich,,478,51.26946044,6.519505978,3.561962387
5875,01.08.21,DE*EDR*E21000193*1,94.02035375,2.276655724,6773.258206,2656.26598,1885184.275,48.418731,10.812146,86368,Gersthofen,,863,48.406458,10.95206,10.41640767
5877,01.10.21,DE*UFC*E110026*1,25.2620738,-5.049977192,8936.616273,781.7413756,1050204.1,47.909203,7.592365,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.8334524
5878,01.04.21,DE*UFC*E210042*1,-64.8403546,-1.702349101,-7568.645201,-1846.792842,-1860018.399,50.094653,8.352426,65207,Wiesbaden,,652,50.048154,8.217435,10.93387142
5879,01.02.22,DE*EDR*E21000132*1,-14.79631914,1.547386802,2908.883675,-425.8086077,-282987.9986,48.050007,7.810172,79108,Freiburg im Breisgau,,791,47.925027,7.701838,16.06652188
5881,01.02.21,DE*EDR*E02100085*1,23.04043492,4.341539223,5778.775123,860.8799261,441616.8229,50.466056,12.184668,8527,08527 Plauen,,852,48.238569,11.353808,254.8871783
5882,01.05.22,DE*EDR*E02100057*1,-1.834235332,-3.692789489,3384.369528,-87.24906501,-30763.30486,51.200127,14.329909,2625,02625 Bautzen,,262,53.041733,8.22121386,464.4154945
5883,01.09.21,DE*EDR*E21000150*1,11.54423755,-4.028956228,6032.745464,372.2981264,283257.2722,51.222899,7.670299,58513,LÃ¼denscheid,,585,51.2285276,7.6086333,4.339539498
5884,01.02.22,DE*EDR*E21000167*1,32.67595301,4.071816975,6288.686441,1023.669799,661316.0647,49.755871,9.959829,97084,WÃ¼rzburg,,970,49.791594,9.953112,4.001395473
5885,01.02.20,DE*EDR*E22100053*1,-2.698916901,0.873970534,4302.409478,-81.10274485,-24819.41862,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
5887,01.11.20,DE*EDR*E21000188*1,-11.84245563,-17.66378986,-2066.341284,-589.6238651,-267211.271,48.058901,10.845777,86899,Landsberg am Lech,,868,48.1970802,10.75851417,16.67404536
5888,01.03.19,DE*EDR*E62100006*1,-15.71994652,5.258939971,4068.677534,-341.6499642,-205042.068,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
5890,01.01.22,DE*UFC*E210015*1,27.30747783,-14.61068605,288.7323246,-113.5131338,563525.4032,51.125661,6.602056,41516,Grevenbroich,,415,51.061111,6.820522,16.86089429
5893,01.11.20,DE*EDR*E12100066*1,-4.990028291,-15.88081844,5363.377939,-328.1888919,-9166.226897,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
5895,01.05.21,DE*UFC*E210021*1,-61.15277682,-12.63147327,-4531.617654,-2062.293497,-1360957.194,51.237649,6.51349,47877,Willich,,478,51.26946044,6.519505978,3.561962387
5896,01.11.20,DE*UFC*E32000114*1,-26.61774368,-21.29126042,875.7311971,-1023.908596,-728922.2648,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
5899,01.11.20,DE*EDR*E91100088*1,-2.799271261,-12.27201427,5162.231735,-141.7976256,-108609.6182,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
5900,01.11.21,DE*EDR*E02100057*1,-2.388708484,-16.30970603,1590.211995,-210.2770379,-88804.53721,51.200127,14.329909,2625,02625 Bautzen,,262,53.041733,8.22121386,464.4154945
5905,01.01.21,DE*EDR*E11000313*2,-1.036755605,-13.57339942,2872.222763,-147.0056917,-29912.31972,53.367001,9.736307,21279,Appel,,212,53.382537,9.9790413,16.19453634
5910,01.05.22,DE*EDR*E21000176*1,24.2885781,-10.28196316,-495.7523911,119.375025,327238.9756,48.960859,12.093162,93080,Pentling,,930,49.004306,12.064259,5.271452852
