evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,charger_latest_known_status,charger_vendor,charger_model,charger_max_power,charger_max_current,connector_plug_type,connector_plug_power,connector_current_type,charger_first_connection_date,charger_last_connection_date,charger_authentication_modes,location_name,location_latitude,location_longitude,location_postal_code,location_city,location_charge_point_operator_name
5210,2019-07-01,DE*EDR*E12100015*2,-10.2621637852927,-18.0805568520539,-5372.35332345517,-417.042733198741,-209522.282005674,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2018-01-29T11:59:01Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
5211,2021-04-01,DE*EDR*E02100043*1,-3.2088200682064,12.1140129161918,9721.02548001769,161.824672400212,28982.2404419379,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T11:53:43Z,2022-05-12T16:35:25Z,"['R', 'DP']",Köckern West DC,51.607277,12.183264,06794,06794 Sandersdorf-Brehna,Tank & Rast
5212,2021-09-01,DE*EDR*E92100078*2,-9.23082515955076,-5.8979740205586,-7748.70708073796,-399.088143417294,-291987.955416383,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:32:07Z,"['R', 'DP']",Thüringer Wald Nord DC,50.726515,10.842037,99331,98716 Geraberg,Tank & Rast
5213,2021-08-01,DE*UFC*E320102*3,-9.32534362628312,-15.9481892471478,-990.255358611348,-183.005145502864,-137165.395973042,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-11-05T13:06:25Z,2022-05-12T16:32:03Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Fürholzen West 2 E.ON UFC-CCS,48.337404,11.608041,85376,Neufahrn bei Freising,UFC Germany (DE*UFC)
5214,2021-08-01,DE*UFC*E110117*1,20.1821414314149,-0.10229427628904,5282.33238278225,488.878364197376,749171.893186325,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-06-23T14:51:24Z,2022-05-12T16:39:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal Ost E.ON UFC 1,49.836824,12.172453,92670,Windischeschenbach,UFC Germany (DE*UFC)
5215,2021-05-01,DE*EDR*E72100096*1,32.6982983145369,1.51481333440761,1022.89173524163,595.415167051775,498231.69877586,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2019-03-19T15:31:15Z,2022-05-12T16:30:03Z,"['R', 'DP']",Baden-Baden DC,48.80881,8.18106,76532,76532 Baden Baden,Tank & Rast
5216,2021-08-01,DE*EDR*E21000192*1,17.7636280153841,0.702090573467451,6495.10386812564,707.698147745314,536590.098217721,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2021-01-13T11:18:08Z,2022-05-12T16:34:42Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Riedener Wald West AC,49.945473,10.016356,97262,Hausen bei Würzburg,Tank & Rast
5217,2022-03-01,DE*EDR*E11000316*1,3.78863107873447,-10.7632293049493,-5956.52987963779,64.4333431100861,-287.146145644045,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2020-10-22T07:42:58Z,2022-05-12T16:35:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ostetal Nord,53.29976,9.53202,27419,Tiste,Tank & Rast
5218,2020-01-01,DE*EDR*E12100075*1,-21.4861771124258,3.94905690952121,10157.4893947803,-826.798669910235,-375866.529461474,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
5219,2022-03-01,DE*EDR*E21000202*1,102.490304345376,3.52724080093767,7382.05321421466,3097.66959099746,2238403.48051747,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-22T15:06:44Z,2022-05-12T16:43:21Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Grundbergsee Süd DC,53.088121,9.176999,27367,Sottrum,Tank & Rast
5220,2021-02-01,DE*EDR*E21000155*2,-14.4564874114164,7.00039167569273,-4041.65129827226,-205.02357670637,-241491.612319688,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-25T12:54:56Z,2022-05-12T16:43:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.809423,7.220042,53721,Siegburg,Tank & Rast
5221,2021-01-01,DE*EDR*E21000182*2,-9.0533640770212,-6.90617601471112,-4058.51526237397,-357.879074141321,-137847.896212733,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-08T15:47:04Z,2022-05-12T16:43:31Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Rhynern Nord DC,51.632195,7.87476,59069,Hamm,Tank & Rast
5222,2020-12-01,DE*EDR*E21000206*1,-22.5000873027571,1.69379196280129,1390.0033607427,-684.489231467388,-278449.324021027,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-18T09:03:59Z,2022-02-09T10:06:39Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bayerischer Wald Süd DC,48.931279,12.706034,94336,Hunderdorf,Tank & Rast
5223,2020-09-01,DE*UFC*E110119*1,179.457001143513,-17.0288910608516,-7557.77859182223,5465.20743552212,1882646.75581994,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2019-12-02T10:46:47Z,2022-05-12T16:36:29Z,"['NRC', 'NRD', 'R', 'DP']","Essen, Brüsseler Platz 1, Vorplatz, ABB UFC",51.424935,6.992892,45131,Essen,UFC Germany (DE*UFC)
5225,2021-12-01,DE*EDR*E02100086*2,28.4374011841213,-12.9948846209229,-10307.817322526,417.741021235592,-73359.186306044,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-01-31T07:21:35Z,"['R', 'DP']",Vogtland Süd DC,50.433637,12.130535,08606,08606 Oelsnitz/Vogtland,Tank & Rast
5227,2018-05-01,DE*EDR*E12100015*2,-9.51689288866971,-2.34641168789663,3749.68248996829,-311.503815954236,-82272.3959904013,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2018-01-29T11:59:01Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
5228,2021-08-01,DE*UFC*E210042*1,2.66010531250274,-4.83212686619609,-3693.23763013425,-295.511576588376,265950.615735898,in-service,ABB,MD_HVC_CAR,350,508,CHAdeMO,175,DC,2020-12-17T14:28:29Z,2022-05-12T16:30:14Z,"['NRC', 'NRD', 'R', 'DP']",Medenbach West E.ON UFC 4,50.094653,8.352426,65207,Wiesbaden,UFC Germany (DE*UFC)
5229,2018-02-01,DE*EDR*E62100050*1,-21.7474658891286,-5.38512431842327,-2045.86441348298,-672.972305878833,-378928.397651819,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T12:38:01Z,2022-05-12T16:42:13Z,"['R', 'DP']",Medenbach West DC,50.094757,8.352353,65207,65207 Wiesbaden,Tank & Rast
5230,2022-02-01,DE*EDR*E02100058*1,13.0404349217652,3.40350503495078,8909.77084956561,487.879926076084,327978.822939325,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:41:12Z,"['R', 'DP']",Oberlausitz Süd DC,51.198028,14.330231,02625,02625 Bautzen,Tank & Rast
5231,2021-06-01,DE*EDR*E22100035*2,-5.89615896971156,-5.25948724091074,-2865.52223340362,-185.577424885784,27422.2232730908,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T10:23:52Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
5232,2021-12-01,DE*EDR*E21000204*1,32.1767629095169,-0.217548068610988,5602.53739518032,957.597045495048,786438.781125856,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-21T11:30:10Z,2022-05-12T16:31:38Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Eichelborn Nord DC,50.950038,11.19506,99198,Mönchenholzhausen,Tank & Rast
5233,2022-02-01,DE*UFC*E320121*2,5.32264426371725,4.06119650536593,-44.9744824173395,337.752054009117,31324.0474206172,in-service,alpitronicGmbH,HYC_300,300,435,CCS,300,DC,2020-12-18T09:15:58Z,2022-05-12T16:32:32Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Demminer Land E.ON UFC-CCS,53.855926,13.333712,17129,Völschow,UFC Germany (DE*UFC)
5234,2022-02-01,DE*EDR*E22100019*1,-5.6989169008764,9.9311133915697,10042.9809065779,-101.102744854157,-38209.418616822,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T07:13:39Z,2022-05-12T16:29:59Z,"['R', 'DP']",Ellund DC,54.803352,9.328803,24983,Handewitt,Tank & Rast
5235,2021-09-01,DE*EDR*E21000192*1,20.8965997564135,-0.0583151522123799,7208.30718963983,753.561905401696,619295.863373818,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2021-01-13T11:18:08Z,2022-05-12T16:34:42Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Riedener Wald West AC,49.945473,10.016356,97262,Hausen bei Würzburg,Tank & Rast
5236,2021-05-01,DE*UFC*E320106*1,-31.6913684444173,5.29351064611223,-793.97756183994,-832.642060736842,-1064280.88893425,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-27T12:57:36Z,2022-05-12T16:31:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge Ost 1 E.ON UFC-Chademo,53.42415,9.966352,21077,Hamburg,UFC Germany (DE*UFC)
5238,2021-04-01,DE*EDR*E02100017*2,-7.82536836460162,-16.8408212024003,-6496.66371946598,-339.407261817966,-156641.446504162,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:36:29Z,"['R', 'DP']",Dresdner Tor Nord DC,51.063068,13.570808,01723,01723 Wilsdruff,Tank & Rast
5239,2020-05-01,DE*UFC*E110119*1,123.198154229974,-14.1847506108331,10643.3204775281,4086.98867554698,4730544.43043047,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2019-12-02T10:46:47Z,2022-05-12T16:36:29Z,"['NRC', 'NRD', 'R', 'DP']","Essen, Brüsseler Platz 1, Vorplatz, ABB UFC",51.424935,6.992892,45131,Essen,UFC Germany (DE*UFC)
5240,2021-06-01,DE*UFC*E210018*1,-29.2289882292351,-8.41248324621108,3067.69937681824,-1305.41851384,-499038.72711637,out-of-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-22T08:38:18Z,2022-05-04T16:46:59Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Kalbecker Forst Ost E.ON UFC,51.652917,6.198893,47652,Weeze,UFC Germany (DE*UFC)
5241,2019-10-01,DE*EDR*E02100031*2,-13.6898724172582,-23.8150270442882,-10118.1465710965,-438.383004908315,-180682.963092509,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:32:58Z,"['R', 'DP']",Hansens Holz DC,51.090952,13.236838,04741,04720 Döbeln,Tank & Rast
5242,2021-09-01,DE*UFC*E320110*2,-63.8854101269366,6.7612382117829,-6698.57326256402,-1712.05332313105,-1658392.88077563,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-28T10:39:19Z,2022-05-12T16:43:48Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.80941,7.220012,53721,Siegburg,UFC Germany (DE*UFC)
5243,2021-04-01,DE*EDR*E11000302*2,0.312135311394499,-25.4330987411689,-945.438207318897,-493.575836508858,-126646.755025693,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-09-15T14:41:47Z,2022-05-12T16:37:33Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Kucksiepen AC,51.265533,7.249006,42389,Wuppertal,Tank & Rast
5244,2020-12-01,DE*UFC*E320110*3,3.64541700631349,-4.63411089089588,10324.2635039798,166.523391208384,215432.328708334,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-28T10:39:19Z,2022-05-12T16:43:48Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.80941,7.220012,53721,Siegburg,UFC Germany (DE*UFC)
5245,2021-09-01,DE*EDR*E21000141*1,10.1533254939591,6.93652942737755,7591.6316503827,570.129737778675,362161.039775412,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-11T15:06:16Z,2022-05-12T16:36:35Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hochfelln Nord DC,47.828935,12.590243,83346,Bergen (Chiemgau),Tank & Rast
5246,2020-10-01,DE*EDR*E92100039*1,0.887787434161325,3.08416361317453,8063.48604439238,215.023025141837,147937.434855814,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T11:42:57Z,2022-05-12T16:37:03Z,"['NRC', 'NRD', 'R', 'DP']",Kammersteiner Land Nord DC,49.308275,10.968714,91126,91126 Kammerstein,Tank & Rast
5247,2021-11-01,DE*UFC*E110123*1,-20.241025741489,-1.83252578333237,5721.80891757355,-578.434707519958,-471442.907335142,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-09-10T07:18:16Z,2022-05-12T16:35:32Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Frankenwald West E.ON UFC 4,50.406273,11.773572,95180,Berg,UFC Germany (DE*UFC)
5248,2021-06-01,DE*EDR*E02100042*2,4.47300496288311,6.21873143768869,-6578.45879382773,202.393984425259,172925.474811803,out-of-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T10:11:14Z,2022-05-12T16:40:42Z,"['R', 'DP']",Köckern Ost DC,51.608992,12.187898,06794,Sandersdorf-Brehna,Tank & Rast
5249,2021-05-01,DE*UFC*E320102*3,8.54878120120641,-3.32353343528045,2634.31707289914,533.639852178382,174498.043793585,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-11-05T13:06:25Z,2022-05-12T16:32:03Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Fürholzen West 2 E.ON UFC-CCS,48.337404,11.608041,85376,Neufahrn bei Freising,UFC Germany (DE*UFC)
5250,2021-06-01,DE*EDR*E91100087*1,-0.781355957323594,14.6545320148662,3777.62852282348,156.73580771577,68770.3606339361,out-of-service,ABB,MD_TERRA_53,0,0,CCS,50,DC,2018-03-26T17:26:55Z,2022-04-28T08:45:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal Ost DC,49.836762,12.172311,"",Windischeschenbach,Tank & Rast
5251,2020-07-01,DE*EDR*E12100066*2,-7.79737433195912,3.64414348666075,-3914.31437501679,119.068229524583,-225274.567513455,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-30T10:12:33Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
5252,2018-06-01,DE*EDR*E22100036*2,5.59296441071938,-2.62050246685532,-4166.26945342056,149.004460513406,102167.09142899,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
5253,2021-12-01,DE*UFC*E210020*1,-48.0547252834869,2.76688896077624,4348.64523688867,-1334.56495369596,-1057390.17916523,out-of-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-11-17T13:16:47Z,2022-05-12T16:29:45Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ville West E.ON UFC,50.857249,6.804038,50354,Hürth,UFC Germany (DE*UFC)
5254,2020-11-01,DE*EDR*E11000306*2,-13.7300287152051,-13.1099975942979,5737.0663899391,-485.683887763815,-190644.515120522,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-10-22T07:42:57Z,2022-04-14T15:27:27Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hildesheimer Börde Ost AC,52.128412,10.05008,"",Schellerten,Tank & Rast
5255,2021-09-01,DE*EDR*E21000166*2,-13.5564186239725,-9.21417301251102,-8104.23837789179,-714.472366354353,-589853.424666867,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-08T11:17:26Z,2022-05-12T16:42:27Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Haidt Süd DC,49.779356,10.246354,97355,Kleinlangheim,Tank & Rast
5256,2021-05-01,DE*EDR*E21000191*1,4.28539063149384,-2.83793326869334,3806.34271576348,206.079366429499,81618.94682511,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-16T10:35:05Z,2022-05-12T16:37:31Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Lichtendorf Süd DC,51.467696,7.596939,58239,Schwerte,Tank & Rast
5257,2022-02-01,DE*EDR*E21000189*1,-5.72665605180502,-13.2729185591204,1392.19442476981,-460.384442784336,-155535.239589461,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-27T12:08:44Z,2022-05-12T16:29:26Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land West AC,52.231081,7.876863,49545,Tecklenburger Land,Tank & Rast
5258,2020-03-01,DE*EDR*E02100058*2,-9.54859400235355,-14.5151788099591,-5710.85876217706,-359.02966649978,-117152.53435606,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:41:12Z,"['R', 'DP']",Oberlausitz Süd DC,51.198028,14.330231,02625,02625 Bautzen,Tank & Rast
5259,2019-07-01,DE*EDR*E92100039*1,-19.6183946733185,-13.008109996158,3076.41817875962,-668.613886418756,-353241.479875026,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T11:42:57Z,2022-05-12T16:37:03Z,"['NRC', 'NRD', 'R', 'DP']",Kammersteiner Land Nord DC,49.308275,10.968714,91126,91126 Kammerstein,Tank & Rast
5260,2021-12-01,DE*UFC*E320108*2,-56.2560722282402,-3.60530926998607,-7728.34936083018,-1549.05006264619,-1565478.40066307,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-28T08:19:35Z,2022-05-12T16:31:16Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Königsforst West E.ON UFC CCS,50.897495,7.153358,51503,Rösrath,UFC Germany (DE*UFC)
5261,2021-03-01,DE*EDR*E11000316*2,1.40517937512968,-20.6655380435001,168.204432627825,-183.334722671736,-36532.4591995442,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-10-22T07:42:58Z,2022-05-12T16:35:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ostetal Nord,53.29976,9.53202,27419,Tiste,Tank & Rast
5262,2021-04-01,DE*EDR*E11000317*2,8.12840501288162,-11.6162776617645,4743.25998869125,238.287682010078,166879.628652354,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-10-22T07:42:58Z,2022-05-12T16:40:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ostetal Süd,53.298955,9.535043,27419,Tiste,Tank & Rast
5263,2022-04-01,DE*UFC*E210013*1,18.6651523500639,-7.08091102835024,717.072229597819,-92.4813830656508,328577.478730225,in-service,EFACEC,Efacec_160kw,160,232,CCS,160,DC,2020-10-26T15:09:00Z,2022-05-04T11:41:28Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Frechen Nord E.ON UFC,50.929288,6.775,50226,Frechen,UFC Germany (DE*UFC)
5265,2020-09-01,DE*EDR*E12100009*1,10.4531038845521,-0.863245504572333,5221.05765007912,211.046579343204,319549.340819954,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
5266,2020-12-01,DE*EDR*E21000203*1,0.203123823127747,0.698458016842199,3426.8137365548,-114.084516951314,85039.4073718666,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-01T13:18:20Z,2022-05-12T16:38:57Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Garbsen Süd DC,52.421196,9.565675,30826,Garbsen,Tank & Rast
5267,2022-01-01,DE*UFC*E210004*1,110.376655820839,0.387865514747439,5111.67058092567,2610.58653656574,3044264.47044078,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-11-03T09:54:11Z,2022-05-02T17:21:24Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Peppenhoven Ost E.ON UFC,50.644533,6.942157,53359,Rheinbach,UFC Germany (DE*UFC)
5268,2022-04-01,DE*UFC*E320118*1,148.843332168577,10.4979896854105,5292.85298166562,4280.4137510414,4779955.9882005,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-11-30T15:37:10Z,2022-05-12T16:31:37Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Nord E.ON UFC-Chademo,51.866395,8.369457,33334,Gütersloh,UFC Germany (DE*UFC)
5269,2020-03-01,DE*EDR*E02100072*1,-15.9320457059583,9.04115906803154,5360.59484833417,-482.797732281602,-291014.84740996,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:02Z,"['R', 'DP']",Rohnetal Nord DC,51.435207,11.426726,06542,06542 Wolferstedt,Tank & Rast
5271,2021-08-01,DE*EDR*E11000316*1,4.01231662548343,-18.7414429535151,-4635.2248962913,-141.662987295783,-87964.0433642868,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2020-10-22T07:42:58Z,2022-05-12T16:35:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Ostetal Nord,53.29976,9.53202,27419,Tiste,Tank & Rast
5272,2019-07-01,DE*EDR*E62100050*2,-7.98395533563178,6.16346504733916,-1139.72704212399,286.127851576174,-179023.098414493,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T12:38:02Z,2022-05-12T16:42:13Z,"['R', 'DP']",Medenbach West DC,50.094757,8.352353,65207,65207 Wiesbaden,Tank & Rast
5273,2018-05-01,DE*EDR*E12100066*2,-4.05210343533614,4.30437560733974,-1655.47711231797,-58.3928532309119,-63839.6814981821,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-30T10:12:33Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
5274,2020-10-01,DE*EDR*E11000320*2,-33.4146443520923,-6.82491479606411,9438.34861408387,-1032.55792060028,-542300.25405962,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-10-22T07:42:57Z,2022-05-12T16:43:09Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Dammer Berge West,52.54074,8.112483,"",Holdorf,Tank & Rast
5275,2021-10-01,DE*EDR*E12100066*2,6.70880777552067,-13.9025497109259,-5536.97122498321,-34.2948589148236,-172759.652782615,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-30T10:12:33Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
5276,2021-10-01,DE*UFC*E320110*2,-58.3833458296197,-6.46134912924878,-2621.85296837501,-1558.17408879009,-1574541.17744953,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-28T10:39:19Z,2022-05-12T16:43:48Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.80941,7.220012,53721,Siegburg,UFC Germany (DE*UFC)
5277,2022-04-01,DE*EDR*E21000154*2,31.9508384555232,-6.35079466807431,-7537.84250310455,26.7894640585619,-256617.062925757,out-of-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-17T09:02:28Z,2022-05-12T16:35:05Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Rhön Ost AC,50.267563,9.882552,97795,Schondra,Tank & Rast
5278,2020-12-01,DE*EDR*E21000132*1,-22.7828045793792,3.32356864257764,4431.14512454597,-596.715578356267,-375433.32092323,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-11T10:47:15Z,2022-05-12T16:43:43Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Schauinsland West DC,48.050007,7.810172,79108,Freiburg im Breisgau,Tank & Rast
5279,2019-05-01,DE*EDR*E31100014*1,-4.21843719499846,220.264738430714,817.752280751178,3891.54878484348,-170175.759619606,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2018-03-01T07:23:34Z,2022-05-12T16:33:50Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bühleck Süd AC,51.38117688,9.23966895,34289,Zierenberg,Tank & Rast
5280,2019-03-01,DE*EDR*E11000146*1,-16.9327958656322,75.1902123576756,14295.8145887163,-418.231816650071,-267697.989113689,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2018-03-01T07:32:37Z,2022-05-12T16:36:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bühleck Nord AC,51.38224573,9.24671866,34289,Zierenberg,Tank & Rast
5281,2021-05-01,DE*EDR*E21000134*2,1.85449085908919,-4.15828959713622,-7023.64469424246,-104.350039127174,-99844.9582958254,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-26T13:22:51Z,2022-05-12T16:40:09Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Fränkische Schweiz-Pegnitz West DC,49.748466,11.509936,91257,Pegnitz,Tank & Rast
5282,2021-03-01,DE*UFC*E320105*1,-48.7891788186558,-0.923566437824281,-3119.34942114135,-1427.19072801222,-1508023.43148223,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-28T10:35:30Z,2022-05-12T16:31:36Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge West 1-E.ON UFC-CCS,53.424101,9.963027,21077,Hamburg,UFC Germany (DE*UFC)
5283,2022-02-01,DE*EDR*E22100036*2,2.68453480272838,-3.73236734356377,-6314.50246583811,40.665320927665,55855.894437078,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
5284,2021-09-01,DE*EDR*E21000206*1,-17.1294252014535,3.12700611123691,-508.287207657802,-556.492491952248,-217878.804133589,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-18T09:03:59Z,2022-02-09T10:06:39Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bayerischer Wald Süd DC,48.931279,12.706034,94336,Hunderdorf,Tank & Rast
